order_id,user_id,status,created_at,shipped_at,delivered_at,num_of_item,last_updated_ts
23318,18733,Cancelled,2024-04-18 14:37:39.086278 UTC,,,1,2024-04-18 14:37:39.086278 UTC
23638,18971,Cancelled,2024-04-18 04:21:45.272080 UTC,,,1,2024-04-18 04:21:45.272080 UTC
25102,20105,Cancelled,2024-04-18 08:56:16.772358 UTC,,,2,2024-04-18 08:56:16.772358 UTC
25111,20111,Cancelled,2024-04-18 17:45:00.000000 UTC,,,3,2024-04-18 17:45:00.000000 UTC
28545,22896,Cancelled,2024-04-18 15:17:32.629457 UTC,,,2,2024-04-18 15:17:32.629457 UTC
28546,22896,Cancelled,2024-04-18 15:17:32.629457 UTC,,,2,2024-04-18 15:17:32.629457 UTC
29879,23987,Cancelled,2024-04-18 06:22:01.718406 UTC,,,1,2024-04-18 06:22:01.718406 UTC
30081,24131,Cancelled,2024-04-18 16:20:05.543514 UTC,,,1,2024-04-18 16:20:05.543514 UTC
31952,25648,Cancelled,2024-04-18 06:29:46.379155 UTC,,,1,2024-04-18 06:29:46.379155 UTC
32648,26158,Cancelled,2024-04-18 12:59:59.905999 UTC,,,1,2024-04-18 12:59:59.905999 UTC
33481,26835,Cancelled,2024-04-18 17:52:00.000000 UTC,,,1,2024-04-18 17:52:00.000000 UTC
34021,27271,Cancelled,2024-04-18 03:30:00.000000 UTC,,,1,2024-04-18 03:30:00.000000 UTC
34377,27555,Cancelled,2024-04-18 11:38:37.578410 UTC,,,2,2024-04-18 11:38:37.578410 UTC
34739,27835,Cancelled,2024-04-18 15:59:45.165313 UTC,,,1,2024-04-18 15:59:45.165313 UTC
35099,28117,Cancelled,2024-04-18 16:59:00.000000 UTC,,,4,2024-04-18 16:59:00.000000 UTC
36011,28858,Cancelled,2024-04-18 15:04:12.760068 UTC,,,1,2024-04-18 15:04:12.760068 UTC
36071,28897,Cancelled,2024-04-18 05:35:00.000000 UTC,,,1,2024-04-18 05:35:00.000000 UTC
36276,29061,Cancelled,2024-04-18 00:44:00.000000 UTC,,,1,2024-04-18 00:44:00.000000 UTC
36393,29152,Cancelled,2024-04-18 13:07:20.620236 UTC,,,3,2024-04-18 13:07:20.620236 UTC
37336,29915,Cancelled,2024-04-18 07:48:00.000000 UTC,,,1,2024-04-18 07:48:00.000000 UTC
37843,30319,Cancelled,2024-04-18 06:34:51.806307 UTC,,,1,2024-04-18 06:34:51.806307 UTC
40610,32552,Cancelled,2024-04-18 10:18:52.934184 UTC,,,2,2024-04-18 10:18:52.934184 UTC
41778,33483,Cancelled,2024-04-18 01:42:00.000000 UTC,,,1,2024-04-18 01:42:00.000000 UTC
42774,34297,Cancelled,2024-04-18 10:29:55.474646 UTC,,,1,2024-04-18 10:29:55.474646 UTC
43215,34654,Cancelled,2024-04-18 13:57:04.978610 UTC,,,1,2024-04-18 13:57:04.978610 UTC
44006,35283,Cancelled,2024-04-18 05:20:21.710899 UTC,,,1,2024-04-18 05:20:21.710899 UTC
44318,35554,Cancelled,2024-04-18 18:34:28.946487 UTC,,,1,2024-04-18 18:34:28.946487 UTC
49106,39434,Cancelled,2024-04-18 02:18:11.293746 UTC,,,1,2024-04-18 02:18:11.293746 UTC
49405,39663,Cancelled,2024-04-18 15:23:17.147782 UTC,,,1,2024-04-18 15:23:17.147782 UTC
50925,40832,Cancelled,2024-04-18 01:59:00.000000 UTC,,,1,2024-04-18 01:59:00.000000 UTC
51592,41353,Cancelled,2024-04-18 17:29:00.000000 UTC,,,2,2024-04-18 17:29:00.000000 UTC
53943,43275,Cancelled,2024-04-18 05:20:50.507577 UTC,,,1,2024-04-18 05:20:50.507577 UTC
54285,43545,Cancelled,2024-04-18 15:25:00.000000 UTC,,,1,2024-04-18 15:25:00.000000 UTC
54712,43891,Cancelled,2024-04-18 06:18:00.000000 UTC,,,2,2024-04-18 06:18:00.000000 UTC
54717,43893,Cancelled,2024-04-18 12:59:06.491798 UTC,,,2,2024-04-18 12:59:06.491798 UTC
54875,44010,Cancelled,2024-04-18 12:28:00.000000 UTC,,,1,2024-04-18 12:28:00.000000 UTC
57673,46208,Cancelled,2024-04-18 01:46:06.517797 UTC,,,1,2024-04-18 01:46:06.517797 UTC
60346,48342,Cancelled,2024-04-18 04:37:01.579214 UTC,,,1,2024-04-18 04:37:01.579214 UTC
61966,49639,Cancelled,2024-04-18 10:11:35.256929 UTC,,,1,2024-04-18 10:11:35.256929 UTC
62241,49860,Cancelled,2024-04-18 18:19:00.000000 UTC,,,1,2024-04-18 18:19:00.000000 UTC
64713,51804,Cancelled,2024-04-18 04:40:00.000000 UTC,,,3,2024-04-18 04:40:00.000000 UTC
64765,51838,Cancelled,2024-04-18 05:09:33.263371 UTC,,,1,2024-04-18 05:09:33.263371 UTC
66961,53584,Cancelled,2024-04-18 01:41:00.000000 UTC,,,2,2024-04-18 01:41:00.000000 UTC
67291,53858,Cancelled,2024-04-18 14:12:25.958410 UTC,,,3,2024-04-18 14:12:25.958410 UTC
67469,54004,Cancelled,2024-04-18 13:23:29.678557 UTC,,,1,2024-04-18 13:23:29.678557 UTC
70630,56484,Cancelled,2024-04-18 04:23:00.000000 UTC,,,1,2024-04-18 04:23:00.000000 UTC
73286,58643,Cancelled,2024-04-18 02:59:53.015518 UTC,,,4,2024-04-18 02:59:53.015518 UTC
73287,58643,Cancelled,2024-04-18 02:59:53.015518 UTC,,,4,2024-04-18 02:59:53.015518 UTC
75527,60411,Cancelled,2024-04-18 10:18:00.000000 UTC,,,4,2024-04-18 10:18:00.000000 UTC
75705,60555,Cancelled,2024-04-18 06:05:00.000000 UTC,,,4,2024-04-18 06:05:00.000000 UTC
77376,61855,Cancelled,2024-04-18 05:00:00.000000 UTC,,,1,2024-04-18 05:00:00.000000 UTC
79056,63191,Cancelled,2024-04-18 09:48:00.000000 UTC,,,2,2024-04-18 09:48:00.000000 UTC
79586,63613,Cancelled,2024-04-18 06:14:02.450798 UTC,,,1,2024-04-18 06:14:02.450798 UTC
79907,63856,Cancelled,2024-04-18 17:17:08.721838 UTC,,,2,2024-04-18 17:17:08.721838 UTC
80884,64654,Cancelled,2024-04-18 00:39:00.000000 UTC,,,1,2024-04-18 00:39:00.000000 UTC
83748,66977,Cancelled,2024-04-18 02:58:00.000000 UTC,,,1,2024-04-18 02:58:00.000000 UTC
83942,67146,Cancelled,2024-04-18 08:01:34.005441 UTC,,,1,2024-04-18 08:01:34.005441 UTC
83953,67153,Cancelled,2024-04-18 04:58:34.187459 UTC,,,1,2024-04-18 04:58:34.187459 UTC
84211,67369,Cancelled,2024-04-18 09:17:39.728941 UTC,,,2,2024-04-18 09:17:39.728941 UTC
84596,67671,Cancelled,2024-04-18 12:27:47.512829 UTC,,,1,2024-04-18 12:27:47.512829 UTC
85838,68646,Cancelled,2024-04-18 00:57:13.098100 UTC,,,1,2024-04-18 00:57:13.098100 UTC
85840,68646,Cancelled,2024-04-18 00:57:13.098100 UTC,,,1,2024-04-18 00:57:13.098100 UTC
86229,68974,Cancelled,2024-04-18 19:09:21.547597 UTC,,,1,2024-04-18 19:09:21.547597 UTC
86759,69401,Cancelled,2024-04-18 06:42:32.617689 UTC,,,1,2024-04-18 06:42:32.617689 UTC
87803,70235,Cancelled,2024-04-18 08:39:54.114710 UTC,,,2,2024-04-18 08:39:54.114710 UTC
87986,70388,Cancelled,2024-04-18 03:36:00.000000 UTC,,,2,2024-04-18 03:36:00.000000 UTC
88233,70577,Cancelled,2024-04-18 10:07:02.957837 UTC,,,1,2024-04-18 10:07:02.957837 UTC
89462,71574,Cancelled,2024-04-18 13:38:28.566149 UTC,,,2,2024-04-18 13:38:28.566149 UTC
89464,71574,Cancelled,2024-04-18 13:38:28.566149 UTC,,,1,2024-04-18 13:38:28.566149 UTC
91025,72788,Cancelled,2024-04-18 17:52:59.599658 UTC,,,1,2024-04-18 17:52:59.599658 UTC
91028,72788,Cancelled,2024-04-18 17:52:59.599658 UTC,,,1,2024-04-18 17:52:59.599658 UTC
91108,72849,Cancelled,2024-04-18 01:10:01.178082 UTC,,,4,2024-04-18 01:10:01.178082 UTC
91669,73310,Cancelled,2024-04-18 09:57:00.000000 UTC,,,1,2024-04-18 09:57:00.000000 UTC
93982,75174,Cancelled,2024-04-18 16:24:01.018036 UTC,,,1,2024-04-18 16:24:01.018036 UTC
95205,76150,Cancelled,2024-04-18 01:09:26.275311 UTC,,,1,2024-04-18 01:09:26.275311 UTC
98635,78943,Cancelled,2024-04-18 06:14:00.000000 UTC,,,4,2024-04-18 06:14:00.000000 UTC
100304,80276,Cancelled,2024-04-18 03:20:00.000000 UTC,,,1,2024-04-18 03:20:00.000000 UTC
101216,81002,Cancelled,2024-04-18 19:40:32.001620 UTC,,,1,2024-04-18 19:40:32.001620 UTC
103124,82544,Cancelled,2024-04-18 14:55:11.550461 UTC,,,1,2024-04-18 14:55:11.550461 UTC
103236,82640,Cancelled,2024-04-18 15:00:00.000000 UTC,,,1,2024-04-18 15:00:00.000000 UTC
105740,84711,Cancelled,2024-04-18 13:00:07.527917 UTC,,,1,2024-04-18 13:00:07.527917 UTC
106045,84954,Cancelled,2024-04-18 03:26:00.000000 UTC,,,1,2024-04-18 03:26:00.000000 UTC
107417,85996,Cancelled,2024-04-18 09:51:00.000000 UTC,,,1,2024-04-18 09:51:00.000000 UTC
107991,86446,Cancelled,2024-04-18 12:40:52.459027 UTC,,,1,2024-04-18 12:40:52.459027 UTC
108558,86887,Cancelled,2024-04-18 09:48:04.793660 UTC,,,1,2024-04-18 09:48:04.793660 UTC
109433,87598,Cancelled,2024-04-18 10:49:23.537690 UTC,,,2,2024-04-18 10:49:23.537690 UTC
112127,89814,Cancelled,2024-04-18 11:20:21.050185 UTC,,,1,2024-04-18 11:20:21.050185 UTC
112827,90370,Cancelled,2024-04-18 08:30:35.593145 UTC,,,3,2024-04-18 08:30:35.593145 UTC
113328,90790,Cancelled,2024-04-18 12:03:46.442626 UTC,,,1,2024-04-18 12:03:46.442626 UTC
114738,91922,Cancelled,2024-04-18 04:23:00.000000 UTC,,,1,2024-04-18 04:23:00.000000 UTC
115401,92469,Cancelled,2024-04-18 12:57:00.000000 UTC,,,1,2024-04-18 12:57:00.000000 UTC
117746,94393,Cancelled,2024-04-18 01:24:19.532706 UTC,,,1,2024-04-18 01:24:19.532706 UTC
117985,94576,Cancelled,2024-04-18 08:33:24.299308 UTC,,,4,2024-04-18 08:33:24.299308 UTC
118210,94753,Cancelled,2024-04-18 13:32:00.000000 UTC,,,1,2024-04-18 13:32:00.000000 UTC
118272,94800,Cancelled,2024-04-18 14:52:30.174745 UTC,,,1,2024-04-18 14:52:30.174745 UTC
119466,95746,Cancelled,2024-04-18 19:12:55.891946 UTC,,,1,2024-04-18 19:12:55.891946 UTC
119844,96047,Cancelled,2024-04-18 08:41:04.218156 UTC,,,1,2024-04-18 08:41:04.218156 UTC
122558,98248,Cancelled,2024-04-18 12:34:02.357696 UTC,,,1,2024-04-18 12:34:02.357696 UTC
343,293,Complete,2024-04-18 02:32:27.278956 UTC,2024-04-19 09:36:27.278956 UTC,2024-04-21 21:55:27.278956 UTC,1,2024-04-18 02:32:27.278956 UTC
344,293,Complete,2024-04-18 02:32:27.278956 UTC,2024-04-19 13:54:27.278956 UTC,2024-04-23 02:51:27.278956 UTC,1,2024-04-18 02:32:27.278956 UTC
976,814,Complete,2024-04-18 02:19:41.975742 UTC,2024-04-19 12:24:41.975742 UTC,2024-04-22 10:36:41.975742 UTC,1,2024-04-18 02:19:41.975742 UTC
3152,2548,Complete,2024-04-18 16:10:00.000000 UTC,2024-04-19 10:59:00.000000 UTC,2024-04-21 15:46:00.000000 UTC,1,2024-04-18 16:10:00.000000 UTC
4647,3743,Complete,2024-04-18 16:34:00.000000 UTC,2024-04-21 01:20:00.000000 UTC,2024-04-22 17:03:00.000000 UTC,1,2024-04-18 16:34:00.000000 UTC
4894,3948,Complete,2024-04-18 03:37:04.506606 UTC,2024-04-20 22:09:04.506606 UTC,2024-04-22 11:01:04.506606 UTC,3,2024-04-18 03:37:04.506606 UTC
4926,3968,Complete,2024-04-18 06:03:05.034775 UTC,2024-04-20 17:45:05.034775 UTC,2024-04-23 08:47:05.034775 UTC,3,2024-04-18 06:03:05.034775 UTC
5113,4120,Complete,2024-04-18 17:34:08.945700 UTC,2024-04-19 13:58:08.945700 UTC,2024-04-23 05:11:08.945700 UTC,1,2024-04-18 17:34:08.945700 UTC
5135,4131,Complete,2024-04-18 08:51:09.234658 UTC,2024-04-21 07:36:09.234658 UTC,2024-04-24 05:48:09.234658 UTC,1,2024-04-18 08:51:09.234658 UTC
6340,5135,Complete,2024-04-18 03:24:00.000000 UTC,2024-04-18 04:21:00.000000 UTC,2024-04-20 23:41:00.000000 UTC,1,2024-04-18 03:24:00.000000 UTC
6702,5430,Complete,2024-04-18 13:58:43.070950 UTC,2024-04-19 10:16:43.070950 UTC,2024-04-21 16:43:43.070950 UTC,1,2024-04-18 13:58:43.070950 UTC
7474,6074,Complete,2024-04-18 07:11:00.000000 UTC,2024-04-20 16:27:00.000000 UTC,2024-04-23 03:35:00.000000 UTC,1,2024-04-18 07:11:00.000000 UTC
7477,6074,Complete,2024-04-18 07:11:00.000000 UTC,2024-04-21 05:16:00.000000 UTC,2024-04-22 14:26:00.000000 UTC,1,2024-04-18 07:11:00.000000 UTC
7714,6262,Complete,2024-04-18 14:03:06.714182 UTC,2024-04-19 10:01:06.714182 UTC,2024-04-23 14:33:06.714182 UTC,3,2024-04-18 14:03:06.714182 UTC
8188,6638,Complete,2024-04-18 07:29:00.000000 UTC,2024-04-20 23:24:00.000000 UTC,2024-04-21 12:25:00.000000 UTC,1,2024-04-18 07:29:00.000000 UTC
8421,6838,Complete,2024-04-18 10:16:21.758994 UTC,2024-04-18 18:20:21.758994 UTC,2024-04-22 06:33:21.758994 UTC,1,2024-04-18 10:16:21.758994 UTC
8980,7296,Complete,2024-04-18 18:16:33.712979 UTC,2024-04-21 15:07:33.712979 UTC,2024-04-23 05:10:33.712979 UTC,1,2024-04-18 18:16:33.712979 UTC
9149,7455,Complete,2024-04-18 13:43:00.000000 UTC,2024-04-19 17:24:00.000000 UTC,2024-04-24 02:04:00.000000 UTC,1,2024-04-18 13:43:00.000000 UTC
9245,7536,Complete,2024-04-18 01:05:39.895997 UTC,2024-04-19 16:11:39.895997 UTC,2024-04-21 15:41:39.895997 UTC,1,2024-04-18 01:05:39.895997 UTC
9542,7783,Complete,2024-04-18 14:21:46.232546 UTC,2024-04-20 21:17:46.232546 UTC,2024-04-21 07:51:46.232546 UTC,2,2024-04-18 14:21:46.232546 UTC
11162,9060,Complete,2024-04-18 16:23:19.337207 UTC,2024-04-20 17:25:19.337207 UTC,2024-04-20 22:24:19.337207 UTC,1,2024-04-18 16:23:19.337207 UTC
11843,9601,Complete,2024-04-18 18:43:33.245625 UTC,2024-04-19 13:21:33.245625 UTC,2024-04-20 16:37:33.245625 UTC,1,2024-04-18 18:43:33.245625 UTC
12104,9802,Complete,2024-04-18 18:47:38.475620 UTC,2024-04-21 10:33:38.475620 UTC,2024-04-26 08:41:38.475620 UTC,1,2024-04-18 18:47:38.475620 UTC
12536,10182,Complete,2024-04-18 01:18:50.017311 UTC,2024-04-18 18:31:50.017311 UTC,2024-04-21 12:24:50.017311 UTC,1,2024-04-18 01:18:50.017311 UTC
12659,10269,Complete,2024-04-18 00:21:52.322011 UTC,2024-04-19 16:09:52.322011 UTC,2024-04-23 01:27:52.322011 UTC,1,2024-04-18 00:21:52.322011 UTC
13177,10675,Complete,2024-04-18 13:59:07.854166 UTC,2024-04-19 21:15:07.854166 UTC,2024-04-19 22:00:07.854166 UTC,2,2024-04-18 13:59:07.854166 UTC
13779,11167,Complete,2024-04-18 10:36:00.000000 UTC,2024-04-19 03:07:00.000000 UTC,2024-04-21 17:01:00.000000 UTC,1,2024-04-18 10:36:00.000000 UTC
14556,11780,Complete,2024-04-18 18:28:36.432231 UTC,2024-04-19 11:50:36.432231 UTC,2024-04-23 14:24:36.432231 UTC,2,2024-04-18 18:28:36.432231 UTC
15329,12376,Complete,2024-04-18 06:40:00.000000 UTC,2024-04-18 07:46:00.000000 UTC,2024-04-22 19:50:00.000000 UTC,1,2024-04-18 06:40:00.000000 UTC
15454,12479,Complete,2024-04-18 04:48:00.000000 UTC,2024-04-18 18:03:00.000000 UTC,2024-04-21 07:27:00.000000 UTC,1,2024-04-18 04:48:00.000000 UTC
17662,14216,Complete,2024-04-18 06:13:40.114591 UTC,2024-04-21 03:00:40.114591 UTC,2024-04-23 17:48:40.114591 UTC,1,2024-04-18 06:13:40.114591 UTC
18250,14705,Complete,2024-04-18 15:32:00.000000 UTC,2024-04-19 15:32:00.000000 UTC,2024-04-24 09:13:00.000000 UTC,3,2024-04-18 15:32:00.000000 UTC
18543,14944,Complete,2024-04-18 04:55:59.198110 UTC,2024-04-20 09:33:59.198110 UTC,2024-04-20 22:03:59.198110 UTC,2,2024-04-18 04:55:59.198110 UTC
18869,15228,Complete,2024-04-18 18:53:00.000000 UTC,2024-04-18 22:13:00.000000 UTC,2024-04-20 03:15:00.000000 UTC,1,2024-04-18 18:53:00.000000 UTC
19043,15351,Complete,2024-04-18 11:32:09.880339 UTC,2024-04-19 17:31:09.880339 UTC,2024-04-24 15:51:09.880339 UTC,1,2024-04-18 11:32:09.880339 UTC
19044,15351,Complete,2024-04-18 11:32:09.880339 UTC,2024-04-19 02:07:09.880339 UTC,2024-04-23 13:35:09.880339 UTC,4,2024-04-18 11:32:09.880339 UTC
19080,15378,Complete,2024-04-18 07:04:00.000000 UTC,2024-04-18 15:23:00.000000 UTC,2024-04-23 05:25:00.000000 UTC,3,2024-04-18 07:04:00.000000 UTC
19164,15434,Complete,2024-04-18 12:11:00.000000 UTC,2024-04-19 09:24:00.000000 UTC,2024-04-23 03:41:00.000000 UTC,1,2024-04-18 12:11:00.000000 UTC
19535,15747,Complete,2024-04-18 01:32:20.436300 UTC,2024-04-18 10:07:20.436300 UTC,2024-04-19 20:09:20.436300 UTC,1,2024-04-18 01:32:20.436300 UTC
20611,16595,Complete,2024-04-18 05:06:42.879181 UTC,2024-04-19 10:54:42.879181 UTC,2024-04-19 22:02:42.879181 UTC,2,2024-04-18 05:06:42.879181 UTC
21456,17271,Complete,2024-04-18 08:04:00.748111 UTC,2024-04-19 06:28:00.748111 UTC,2024-04-22 10:10:00.748111 UTC,3,2024-04-18 08:04:00.748111 UTC
21599,17388,Complete,2024-04-18 11:13:03.765133 UTC,2024-04-19 06:15:03.765133 UTC,2024-04-23 01:17:03.765133 UTC,2,2024-04-18 11:13:03.765133 UTC
21665,17443,Complete,2024-04-18 01:31:00.000000 UTC,2024-04-20 00:53:00.000000 UTC,2024-04-24 09:50:00.000000 UTC,1,2024-04-18 01:31:00.000000 UTC
23226,18662,Complete,2024-04-18 11:50:00.000000 UTC,2024-04-20 23:52:00.000000 UTC,2024-04-22 20:51:00.000000 UTC,1,2024-04-18 11:50:00.000000 UTC
23673,18996,Complete,2024-04-18 08:34:45.926729 UTC,2024-04-21 01:27:45.926729 UTC,2024-04-23 10:15:45.926729 UTC,2,2024-04-18 08:34:45.926729 UTC
24275,19466,Complete,2024-04-18 06:20:00.000000 UTC,2024-04-20 19:08:00.000000 UTC,2024-04-21 13:27:00.000000 UTC,4,2024-04-18 06:20:00.000000 UTC
24276,19466,Complete,2024-04-18 06:20:00.000000 UTC,2024-04-18 13:39:00.000000 UTC,2024-04-18 13:39:00.000000 UTC,1,2024-04-18 06:20:00.000000 UTC
25205,20182,Complete,2024-04-18 13:38:19.273119 UTC,2024-04-21 07:41:19.273119 UTC,2024-04-21 19:16:19.273119 UTC,1,2024-04-18 13:38:19.273119 UTC
25894,20743,Complete,2024-04-18 17:59:35.057878 UTC,2024-04-21 13:34:35.057878 UTC,2024-04-23 22:09:35.057878 UTC,1,2024-04-18 17:59:35.057878 UTC
26769,21463,Complete,2024-04-18 06:19:00.000000 UTC,2024-04-20 05:07:00.000000 UTC,2024-04-23 04:47:00.000000 UTC,1,2024-04-18 06:19:00.000000 UTC
28544,22896,Complete,2024-04-18 15:17:32.629457 UTC,2024-04-20 08:08:32.629457 UTC,2024-04-24 21:03:32.629457 UTC,1,2024-04-18 15:17:32.629457 UTC
29166,23403,Complete,2024-04-18 17:19:00.000000 UTC,2024-04-20 22:00:00.000000 UTC,2024-04-25 12:31:00.000000 UTC,1,2024-04-18 17:19:00.000000 UTC
29872,23981,Complete,2024-04-18 17:51:01.562039 UTC,2024-04-20 19:50:01.562039 UTC,2024-04-21 19:30:01.562039 UTC,3,2024-04-18 17:51:01.562039 UTC
29880,23987,Complete,2024-04-18 06:22:01.718406 UTC,2024-04-19 14:39:01.718406 UTC,2024-04-22 23:11:01.718406 UTC,2,2024-04-18 06:22:01.718406 UTC
30155,24189,Complete,2024-04-18 06:02:07.090068 UTC,2024-04-19 12:36:07.090068 UTC,2024-04-24 05:41:07.090068 UTC,1,2024-04-18 06:02:07.090068 UTC
30761,24696,Complete,2024-04-18 11:24:00.000000 UTC,2024-04-19 03:17:00.000000 UTC,2024-04-20 07:22:00.000000 UTC,1,2024-04-18 11:24:00.000000 UTC
31430,25223,Complete,2024-04-18 06:10:35.068165 UTC,2024-04-19 18:29:35.068165 UTC,2024-04-23 00:24:35.068165 UTC,2,2024-04-18 06:10:35.068165 UTC
31553,25337,Complete,2024-04-18 12:26:00.000000 UTC,2024-04-18 22:52:00.000000 UTC,2024-04-19 05:37:00.000000 UTC,1,2024-04-18 12:26:00.000000 UTC
32438,25990,Complete,2024-04-18 13:41:55.494852 UTC,2024-04-18 19:36:55.494852 UTC,2024-04-23 06:52:55.494852 UTC,1,2024-04-18 13:41:55.494852 UTC
32567,26097,Complete,2024-04-18 12:56:58.302653 UTC,2024-04-20 10:45:58.302653 UTC,2024-04-24 09:58:58.302653 UTC,1,2024-04-18 12:56:58.302653 UTC
32870,26341,Complete,2024-04-18 10:58:00.000000 UTC,2024-04-20 02:20:00.000000 UTC,2024-04-23 21:44:00.000000 UTC,1,2024-04-18 10:58:00.000000 UTC
34136,27361,Complete,2024-04-18 13:54:32.327301 UTC,2024-04-19 10:14:32.327301 UTC,2024-04-21 23:18:32.327301 UTC,3,2024-04-18 13:54:32.327301 UTC
34238,27446,Complete,2024-04-18 04:17:34.598824 UTC,2024-04-19 20:36:34.598824 UTC,2024-04-21 01:10:34.598824 UTC,1,2024-04-18 04:17:34.598824 UTC
34384,27560,Complete,2024-04-18 19:00:37.716089 UTC,2024-04-21 18:14:37.716089 UTC,2024-04-23 21:00:37.716089 UTC,2,2024-04-18 19:00:37.716089 UTC
35289,28259,Complete,2024-04-18 14:36:00.000000 UTC,2024-04-21 13:47:00.000000 UTC,2024-04-25 20:07:00.000000 UTC,1,2024-04-18 14:36:00.000000 UTC
35314,28285,Complete,2024-04-18 09:09:57.336738 UTC,2024-04-18 14:56:57.336738 UTC,2024-04-22 01:31:57.336738 UTC,2,2024-04-18 09:09:57.336738 UTC
36067,28893,Complete,2024-04-18 09:42:13.691278 UTC,2024-04-19 13:51:13.691278 UTC,2024-04-20 02:29:13.691278 UTC,1,2024-04-18 09:42:13.691278 UTC
36265,29054,Complete,2024-04-18 13:25:17.981012 UTC,2024-04-20 02:52:17.981012 UTC,2024-04-23 04:13:17.981012 UTC,2,2024-04-18 13:25:17.981012 UTC
36396,29152,Complete,2024-04-18 13:07:20.620236 UTC,2024-04-19 18:04:20.620236 UTC,2024-04-21 17:35:20.620236 UTC,2,2024-04-18 13:07:20.620236 UTC
36713,29406,Complete,2024-04-18 14:39:27.470066 UTC,2024-04-20 16:28:27.470066 UTC,2024-04-24 00:13:27.470066 UTC,4,2024-04-18 14:39:27.470066 UTC
37744,30235,Complete,2024-04-18 19:04:49.530230 UTC,2024-04-19 20:14:49.530230 UTC,2024-04-22 07:54:49.530230 UTC,1,2024-04-18 19:04:49.530230 UTC
38449,30804,Complete,2024-04-18 02:10:05.080181 UTC,2024-04-19 07:50:05.080181 UTC,2024-04-20 20:58:05.080181 UTC,1,2024-04-18 02:10:05.080181 UTC
39679,31809,Complete,2024-04-18 14:16:31.891625 UTC,2024-04-20 16:34:31.891625 UTC,2024-04-22 07:36:31.891625 UTC,2,2024-04-18 14:16:31.891625 UTC
41056,32904,Complete,2024-04-18 08:32:00.000000 UTC,2024-04-20 14:16:00.000000 UTC,2024-04-24 14:43:00.000000 UTC,1,2024-04-18 08:32:00.000000 UTC
41568,33329,Complete,2024-04-18 19:02:20.061060 UTC,2024-04-21 09:38:20.061060 UTC,2024-04-21 13:53:20.061060 UTC,1,2024-04-18 19:02:20.061060 UTC
41981,33649,Complete,2024-04-18 13:57:00.000000 UTC,2024-04-18 23:08:00.000000 UTC,2024-04-20 21:42:00.000000 UTC,4,2024-04-18 13:57:00.000000 UTC
43214,34654,Complete,2024-04-18 13:57:04.978610 UTC,2024-04-18 18:23:04.978610 UTC,2024-04-22 04:46:04.978610 UTC,1,2024-04-18 13:57:04.978610 UTC
44056,35319,Complete,2024-04-18 07:48:22.688634 UTC,2024-04-19 16:23:22.688634 UTC,2024-04-22 16:00:22.688634 UTC,1,2024-04-18 07:48:22.688634 UTC
44364,35582,Complete,2024-04-18 01:14:29.717019 UTC,2024-04-18 14:17:29.717019 UTC,2024-04-20 06:40:29.717019 UTC,1,2024-04-18 01:14:29.717019 UTC
45060,36157,Complete,2024-04-18 05:14:00.000000 UTC,2024-04-18 14:57:00.000000 UTC,2024-04-19 20:51:00.000000 UTC,1,2024-04-18 05:14:00.000000 UTC
45813,36768,Complete,2024-04-18 15:33:00.000000 UTC,2024-04-20 07:17:00.000000 UTC,2024-04-24 07:59:00.000000 UTC,2,2024-04-18 15:33:00.000000 UTC
45843,36793,Complete,2024-04-18 09:02:01.627126 UTC,2024-04-18 20:46:01.627126 UTC,2024-04-22 07:35:01.627126 UTC,1,2024-04-18 09:02:01.627126 UTC
47710,38299,Complete,2024-04-18 04:28:00.000000 UTC,2024-04-20 01:39:00.000000 UTC,2024-04-22 21:02:00.000000 UTC,3,2024-04-18 04:28:00.000000 UTC
47931,38471,Complete,2024-04-18 05:05:46.462602 UTC,2024-04-19 04:51:46.462602 UTC,2024-04-21 13:55:46.462602 UTC,1,2024-04-18 05:05:46.462602 UTC
48265,38736,Complete,2024-04-18 17:30:53.426211 UTC,2024-04-19 21:23:53.426211 UTC,2024-04-21 01:46:53.426211 UTC,2,2024-04-18 17:30:53.426211 UTC
48808,39167,Complete,2024-04-18 01:49:04.507124 UTC,2024-04-20 12:33:04.507124 UTC,2024-04-20 16:56:04.507124 UTC,1,2024-04-18 01:49:04.507124 UTC
49051,39376,Complete,2024-04-18 09:51:09.831879 UTC,2024-04-20 22:51:09.831879 UTC,2024-04-23 01:22:09.831879 UTC,3,2024-04-18 09:51:09.831879 UTC
49093,39419,Complete,2024-04-18 18:27:10.919898 UTC,2024-04-19 10:50:10.919898 UTC,2024-04-20 08:14:10.919898 UTC,1,2024-04-18 18:27:10.919898 UTC
49401,39659,Complete,2024-04-18 00:54:00.000000 UTC,2024-04-19 21:40:00.000000 UTC,2024-04-20 22:17:00.000000 UTC,1,2024-04-18 00:54:00.000000 UTC
49469,39706,Complete,2024-04-18 16:14:18.270973 UTC,2024-04-21 15:59:18.270973 UTC,2024-04-23 08:07:18.270973 UTC,2,2024-04-18 16:14:18.270973 UTC
49472,39706,Complete,2024-04-18 16:14:18.270973 UTC,2024-04-20 11:15:18.270973 UTC,2024-04-21 20:16:18.270973 UTC,4,2024-04-18 16:14:18.270973 UTC
49729,39916,Complete,2024-04-18 04:02:23.726071 UTC,2024-04-18 14:57:23.726071 UTC,2024-04-18 17:40:23.726071 UTC,2,2024-04-18 04:02:23.726071 UTC
