order_id,user_id,status,created_at,shipped_at,delivered_at,num_of_item
24181,19202,Complete,2024-04-08 02:22:23.380774 UTC,2024-04-08 06:29:23.380774 UTC,2024-04-12 19:16:23.380774 UTC,1
24401,19372,Complete,2024-04-05 02:25:00.000000 UTC,2024-04-06 00:16:00.000000 UTC,2024-04-06 04:54:00.000000 UTC,1
24429,19385,Complete,2024-04-05 16:37:00.000000 UTC,2024-04-06 08:43:00.000000 UTC,2024-04-10 09:53:00.000000 UTC,3
24838,19725,Complete,2024-04-09 13:47:35.780488 UTC,2024-04-10 08:10:35.780488 UTC,2024-04-13 12:10:35.780488 UTC,3
24984,19837,Complete,2024-04-02 11:04:00.000000 UTC,2024-04-04 11:00:00.000000 UTC,2024-04-04 16:08:00.000000 UTC,2
25244,20038,Complete,2024-04-10 01:47:43.201774 UTC,2024-04-10 10:40:43.201774 UTC,2024-04-14 14:57:43.201774 UTC,1
25309,20081,Complete,2024-04-08 18:32:00.000000 UTC,2024-04-09 03:58:00.000000 UTC,2024-04-12 15:04:00.000000 UTC,1
25423,20176,Complete,2024-04-12 16:48:46.471782 UTC,2024-04-14 06:27:46.471782 UTC,2024-04-15 14:50:46.471782 UTC,1
25431,20180,Complete,2024-04-10 15:03:46.569364 UTC,2024-04-11 16:35:46.569364 UTC,2024-04-14 08:02:46.569364 UTC,2
25527,20259,Complete,2024-04-03 00:50:00.000000 UTC,2024-04-03 06:25:00.000000 UTC,2024-04-06 19:37:00.000000 UTC,1
25756,20424,Complete,2024-04-08 14:49:00.000000 UTC,2024-04-11 10:28:00.000000 UTC,2024-04-12 22:02:00.000000 UTC,1
25757,20424,Complete,2024-04-04 14:49:00.000000 UTC,2024-04-05 01:12:00.000000 UTC,2024-04-06 17:52:00.000000 UTC,1
25831,20495,Complete,2024-04-07 03:51:00.000000 UTC,2024-04-08 02:23:00.000000 UTC,2024-04-09 00:13:00.000000 UTC,1
25953,20591,Complete,2024-04-06 10:43:00.000000 UTC,2024-04-07 17:01:00.000000 UTC,2024-04-08 06:10:00.000000 UTC,1
25954,20591,Complete,2024-04-09 10:43:00.000000 UTC,2024-04-10 18:42:00.000000 UTC,2024-04-12 06:25:00.000000 UTC,1
26208,20785,Complete,2024-04-10 09:09:01.214395 UTC,2024-04-10 11:55:01.214395 UTC,2024-04-11 15:35:01.214395 UTC,1
26255,20818,Complete,2024-04-05 11:59:00.000000 UTC,2024-04-06 14:31:00.000000 UTC,2024-04-10 05:06:00.000000 UTC,3
26262,20823,Complete,2024-04-02 00:19:00.000000 UTC,2024-04-03 07:14:00.000000 UTC,2024-04-04 18:55:00.000000 UTC,1
26401,20933,Complete,2024-04-10 19:03:04.675759 UTC,2024-04-10 22:02:04.675759 UTC,2024-04-12 17:02:04.675759 UTC,1
26420,20952,Complete,2024-04-03 08:30:00.000000 UTC,2024-04-04 10:52:00.000000 UTC,2024-04-04 11:50:00.000000 UTC,1
26472,20993,Complete,2024-04-03 02:50:00.000000 UTC,2024-04-04 03:22:00.000000 UTC,2024-04-06 15:29:00.000000 UTC,2
26540,21039,Complete,2024-04-12 15:52:07.273277 UTC,2024-04-15 04:34:07.273277 UTC,2024-04-18 23:46:07.273277 UTC,1
26635,21114,Complete,2024-04-11 08:28:00.000000 UTC,2024-04-12 10:56:00.000000 UTC,2024-04-17 08:45:00.000000 UTC,1
26646,21122,Complete,2024-04-04 16:23:00.000000 UTC,2024-04-06 02:21:00.000000 UTC,2024-04-09 06:06:00.000000 UTC,2
26700,21169,Complete,2024-04-04 00:00:00.000000 UTC,2024-04-05 20:27:00.000000 UTC,2024-04-09 06:52:00.000000 UTC,1
26702,21169,Complete,2024-04-09 00:00:00.000000 UTC,2024-04-09 12:43:00.000000 UTC,2024-04-14 07:56:00.000000 UTC,2
26898,21330,Complete,2024-04-11 01:04:14.333036 UTC,2024-04-12 06:43:14.333036 UTC,2024-04-17 01:13:14.333036 UTC,2
27021,21422,Complete,2024-04-01 04:52:00.000000 UTC,2024-04-03 18:45:00.000000 UTC,2024-04-07 11:28:00.000000 UTC,1
27217,21557,Complete,2024-04-09 14:31:19.722673 UTC,2024-04-10 03:44:19.722673 UTC,2024-04-13 03:28:19.722673 UTC,1
27360,21671,Complete,2024-04-08 14:46:00.000000 UTC,2024-04-09 02:17:00.000000 UTC,2024-04-09 20:16:00.000000 UTC,4
27371,21680,Complete,2024-04-10 16:58:00.000000 UTC,2024-04-13 05:39:00.000000 UTC,2024-04-17 03:19:00.000000 UTC,1
27771,21996,Complete,2024-04-11 16:40:30.082064 UTC,2024-04-12 01:35:30.082064 UTC,2024-04-16 22:39:30.082064 UTC,1
27774,21996,Complete,2024-04-11 16:40:30.082064 UTC,2024-04-14 04:42:30.082064 UTC,2024-04-15 16:54:30.082064 UTC,1
28060,22245,Complete,2024-04-10 06:47:35.945454 UTC,2024-04-11 16:32:35.945454 UTC,2024-04-13 18:13:35.945454 UTC,1
28136,22313,Complete,2024-04-11 02:39:37.574802 UTC,2024-04-12 20:46:37.574802 UTC,2024-04-13 02:05:37.574802 UTC,1
28166,22343,Complete,2024-04-08 14:08:00.000000 UTC,2024-04-09 21:52:00.000000 UTC,2024-04-11 11:00:00.000000 UTC,1
28516,22628,Complete,2024-04-02 15:53:00.000000 UTC,2024-04-04 06:27:00.000000 UTC,2024-04-04 18:42:00.000000 UTC,3
28636,22731,Complete,2024-04-02 16:21:00.000000 UTC,2024-04-04 19:15:00.000000 UTC,2024-04-07 10:30:00.000000 UTC,1
28721,22788,Complete,2024-04-10 08:36:48.759076 UTC,2024-04-11 12:30:48.759076 UTC,2024-04-13 10:05:48.759076 UTC,1
28761,22814,Complete,2024-04-07 03:29:00.000000 UTC,2024-04-09 04:46:00.000000 UTC,2024-04-10 15:42:00.000000 UTC,1
29148,23148,Complete,2024-04-09 11:34:00.000000 UTC,2024-04-11 08:14:00.000000 UTC,2024-04-14 10:53:00.000000 UTC,2
29311,23263,Complete,2024-04-01 16:25:00.000000 UTC,2024-04-02 02:21:00.000000 UTC,2024-04-04 00:13:00.000000 UTC,1
29347,23289,Complete,2024-04-10 03:31:00.865521 UTC,2024-04-12 19:53:00.865521 UTC,2024-04-13 19:18:00.865521 UTC,1
29386,23326,Complete,2024-04-10 18:55:01.777210 UTC,2024-04-11 16:46:01.777210 UTC,2024-04-13 19:05:01.777210 UTC,3
29387,23326,Complete,2024-04-10 18:55:01.777210 UTC,2024-04-11 09:16:01.777210 UTC,2024-04-15 23:41:01.777210 UTC,1
29662,23536,Complete,2024-04-07 18:17:06.825492 UTC,2024-04-10 09:20:06.825492 UTC,2024-04-11 15:35:06.825492 UTC,1
29666,23538,Complete,2024-04-03 05:16:00.000000 UTC,2024-04-05 01:14:00.000000 UTC,2024-04-05 18:52:00.000000 UTC,2
29764,23628,Complete,2024-04-11 19:00:09.017118 UTC,2024-04-12 17:05:09.017118 UTC,2024-04-17 01:28:09.017118 UTC,1
29795,23655,Complete,2024-04-01 13:33:00.000000 UTC,2024-04-03 02:56:00.000000 UTC,2024-04-05 22:11:00.000000 UTC,2
29830,23687,Complete,2024-04-03 11:45:00.000000 UTC,2024-04-05 07:34:00.000000 UTC,2024-04-07 03:10:00.000000 UTC,1
30161,23958,Complete,2024-04-10 14:54:16.983227 UTC,2024-04-12 00:56:16.983227 UTC,2024-04-16 09:43:16.983227 UTC,1
30667,24346,Complete,2024-04-04 13:45:00.000000 UTC,2024-04-05 23:17:00.000000 UTC,2024-04-08 03:48:00.000000 UTC,1
30883,24525,Complete,2024-04-12 14:22:00.000000 UTC,2024-04-14 07:26:00.000000 UTC,2024-04-15 04:17:00.000000 UTC,2
30903,24547,Complete,2024-04-08 13:55:31.160923 UTC,2024-04-09 20:50:31.160923 UTC,2024-04-11 20:40:31.160923 UTC,1
31210,24796,Complete,2024-04-03 01:19:00.000000 UTC,2024-04-05 13:23:00.000000 UTC,2024-04-08 21:54:00.000000 UTC,1
31297,24866,Complete,2024-04-09 10:59:38.718931 UTC,2024-04-10 11:45:38.718931 UTC,2024-04-13 00:25:38.718931 UTC,2
31370,24918,Complete,2024-04-06 10:24:00.000000 UTC,2024-04-06 17:12:00.000000 UTC,2024-04-08 20:29:00.000000 UTC,1
31859,25308,Complete,2024-04-10 01:02:49.181839 UTC,2024-04-12 09:42:49.181839 UTC,2024-04-17 06:51:49.181839 UTC,2
31985,25409,Complete,2024-04-09 08:52:00.000000 UTC,2024-04-10 19:16:00.000000 UTC,2024-04-12 01:28:00.000000 UTC,1
32000,25426,Complete,2024-04-12 03:05:52.034925 UTC,2024-04-12 21:01:52.034925 UTC,2024-04-15 20:16:52.034925 UTC,1
32213,25582,Complete,2024-04-10 05:00:00.000000 UTC,2024-04-12 04:08:00.000000 UTC,2024-04-16 11:15:00.000000 UTC,1
32334,25672,Complete,2024-04-06 10:33:00.000000 UTC,2024-04-08 05:04:00.000000 UTC,2024-04-08 23:55:00.000000 UTC,1
32382,25704,Complete,2024-04-11 17:40:58.839958 UTC,2024-04-14 07:56:58.839958 UTC,2024-04-17 13:06:58.839958 UTC,3
32738,25993,Complete,2024-04-07 11:12:00.000000 UTC,2024-04-08 05:48:00.000000 UTC,2024-04-10 07:00:00.000000 UTC,3
32948,26148,Complete,2024-04-09 17:10:00.000000 UTC,2024-04-11 10:30:00.000000 UTC,2024-04-14 19:22:00.000000 UTC,2
33098,26269,Complete,2024-04-10 06:52:12.773821 UTC,2024-04-10 07:41:12.773821 UTC,2024-04-15 04:16:12.773821 UTC,1
33258,26398,Complete,2024-04-10 08:49:15.903166 UTC,2024-04-10 15:48:15.903166 UTC,2024-04-15 06:24:15.903166 UTC,1
33301,26427,Complete,2024-04-09 12:33:00.000000 UTC,2024-04-10 20:23:00.000000 UTC,2024-04-11 18:57:00.000000 UTC,1
33408,26518,Complete,2024-04-10 01:59:18.821303 UTC,2024-04-12 17:21:18.821303 UTC,2024-04-14 23:46:18.821303 UTC,1
33627,26703,Complete,2024-04-04 09:05:00.000000 UTC,2024-04-06 18:48:00.000000 UTC,2024-04-08 17:54:00.000000 UTC,1
33724,26783,Complete,2024-04-11 14:04:25.181785 UTC,2024-04-14 11:39:25.181785 UTC,2024-04-18 05:46:25.181785 UTC,4
33750,26802,Complete,2024-04-08 02:54:00.000000 UTC,2024-04-10 16:48:00.000000 UTC,2024-04-14 17:06:00.000000 UTC,2
33780,26829,Complete,2024-04-04 18:02:00.000000 UTC,2024-04-07 03:10:00.000000 UTC,2024-04-08 23:04:00.000000 UTC,4
33863,26899,Complete,2024-04-05 18:44:00.000000 UTC,2024-04-06 04:53:00.000000 UTC,2024-04-08 10:08:00.000000 UTC,2
34038,27029,Complete,2024-04-11 01:22:31.130113 UTC,2024-04-13 02:57:31.130113 UTC,2024-04-17 17:31:31.130113 UTC,1
34348,27278,Complete,2024-04-08 05:49:37.231682 UTC,2024-04-09 13:50:37.231682 UTC,2024-04-13 23:42:37.231682 UTC,1
34479,27386,Complete,2024-04-06 06:53:00.000000 UTC,2024-04-08 23:52:00.000000 UTC,2024-04-09 12:41:00.000000 UTC,2
34549,27437,Complete,2024-04-04 11:19:00.000000 UTC,2024-04-05 04:01:00.000000 UTC,2024-04-05 11:41:00.000000 UTC,1
34738,27591,Complete,2024-04-08 03:32:00.000000 UTC,2024-04-10 07:20:00.000000 UTC,2024-04-12 16:12:00.000000 UTC,1
34850,27681,Complete,2024-04-09 13:03:00.000000 UTC,2024-04-09 22:15:00.000000 UTC,2024-04-10 10:57:00.000000 UTC,2
34973,27780,Complete,2024-04-01 00:07:00.000000 UTC,2024-04-01 21:55:00.000000 UTC,2024-04-05 04:43:00.000000 UTC,1
35093,27865,Complete,2024-04-10 17:01:51.626534 UTC,2024-04-12 14:03:51.626534 UTC,2024-04-15 14:37:51.626534 UTC,1
35397,28092,Complete,2024-04-10 03:10:57.223504 UTC,2024-04-11 16:38:57.223504 UTC,2024-04-15 13:35:57.223504 UTC,1
35404,28097,Complete,2024-04-11 15:34:57.342901 UTC,2024-04-12 07:15:57.342901 UTC,2024-04-14 01:24:57.342901 UTC,1
35791,28412,Complete,2024-04-05 10:47:00.000000 UTC,2024-04-07 10:50:00.000000 UTC,2024-04-10 00:30:00.000000 UTC,2
35938,28526,Complete,2024-04-12 03:02:07.907592 UTC,2024-04-14 20:54:07.907592 UTC,2024-04-16 12:58:07.907592 UTC,4
35939,28526,Complete,2024-04-12 03:02:07.907592 UTC,2024-04-14 05:59:07.907592 UTC,2024-04-16 18:15:07.907592 UTC,1
36210,28732,Complete,2024-04-10 02:11:13.038478 UTC,2024-04-11 21:55:13.038478 UTC,2024-04-16 04:41:13.038478 UTC,3
36319,28809,Complete,2024-04-03 02:20:00.000000 UTC,2024-04-05 06:36:00.000000 UTC,2024-04-06 00:54:00.000000 UTC,1
36442,28908,Complete,2024-04-03 01:07:00.000000 UTC,2024-04-04 05:17:00.000000 UTC,2024-04-05 21:13:00.000000 UTC,1
36558,28997,Complete,2024-04-09 09:23:00.000000 UTC,2024-04-12 02:01:00.000000 UTC,2024-04-16 09:07:00.000000 UTC,1
36837,29204,Complete,2024-04-05 05:05:00.000000 UTC,2024-04-05 13:31:00.000000 UTC,2024-04-09 18:02:00.000000 UTC,1
37043,29385,Complete,2024-04-12 06:45:29.136403 UTC,2024-04-13 07:36:29.136403 UTC,2024-04-15 23:29:29.136403 UTC,1
37046,29388,Complete,2024-04-10 17:52:00.000000 UTC,2024-04-13 08:21:00.000000 UTC,2024-04-14 07:33:00.000000 UTC,1
37141,29464,Complete,2024-04-05 13:38:00.000000 UTC,2024-04-08 12:49:00.000000 UTC,2024-04-11 09:54:00.000000 UTC,4
37374,29658,Complete,2024-04-04 02:17:00.000000 UTC,2024-04-05 09:22:00.000000 UTC,2024-04-08 00:07:00.000000 UTC,1
37564,29807,Complete,2024-04-05 18:28:00.000000 UTC,2024-04-08 14:56:00.000000 UTC,2024-04-12 16:42:00.000000 UTC,2
37619,29845,Complete,2024-04-06 07:47:00.000000 UTC,2024-04-08 12:49:00.000000 UTC,2024-04-09 14:53:00.000000 UTC,2
37918,30082,Complete,2024-04-11 04:00:45.695113 UTC,2024-04-12 23:28:45.695113 UTC,2024-04-13 00:56:45.695113 UTC,1
37993,30146,Complete,2024-04-11 17:00:47.209485 UTC,2024-04-12 04:38:47.209485 UTC,2024-04-13 01:28:47.209485 UTC,1
38273,30385,Complete,2024-04-05 10:41:00.000000 UTC,2024-04-07 00:05:00.000000 UTC,2024-04-07 09:22:00.000000 UTC,2
38327,30428,Complete,2024-04-09 18:45:53.974051 UTC,2024-04-11 23:16:53.974051 UTC,2024-04-15 03:29:53.974051 UTC,1
38353,30449,Complete,2024-04-12 11:27:54.486920 UTC,2024-04-14 03:06:54.486920 UTC,2024-04-18 00:15:54.486920 UTC,1
38378,30468,Complete,2024-04-08 12:35:00.000000 UTC,2024-04-09 22:37:00.000000 UTC,2024-04-14 21:55:00.000000 UTC,1
38697,30713,Complete,2024-04-10 12:15:00.628421 UTC,2024-04-11 08:57:00.628421 UTC,2024-04-12 15:01:00.628421 UTC,3
38699,30713,Complete,2024-04-09 12:15:00.628421 UTC,2024-04-10 20:39:00.628421 UTC,2024-04-11 02:37:00.628421 UTC,1
38842,30825,Complete,2024-04-09 12:09:00.000000 UTC,2024-04-09 17:24:00.000000 UTC,2024-04-12 12:46:00.000000 UTC,1
38878,30855,Complete,2024-04-04 06:21:00.000000 UTC,2024-04-05 03:18:00.000000 UTC,2024-04-08 15:56:00.000000 UTC,1
38889,30859,Complete,2024-04-10 03:08:04.142482 UTC,2024-04-11 09:46:04.142482 UTC,2024-04-14 09:15:04.142482 UTC,1
38948,30908,Complete,2024-04-08 11:46:00.000000 UTC,2024-04-08 23:34:00.000000 UTC,2024-04-11 18:40:00.000000 UTC,1
39011,30950,Complete,2024-04-10 10:17:00.000000 UTC,2024-04-12 03:18:00.000000 UTC,2024-04-15 15:06:00.000000 UTC,1
39094,31018,Complete,2024-04-01 15:57:00.000000 UTC,2024-04-02 06:53:00.000000 UTC,2024-04-04 18:12:00.000000 UTC,1
39169,31078,Complete,2024-04-08 04:27:09.319637 UTC,2024-04-11 00:17:09.319637 UTC,2024-04-12 04:37:09.319637 UTC,2
39350,31237,Complete,2024-04-08 15:12:00.000000 UTC,2024-04-11 05:57:00.000000 UTC,2024-04-11 14:35:00.000000 UTC,2
39603,31453,Complete,2024-04-03 07:01:00.000000 UTC,2024-04-03 22:45:00.000000 UTC,2024-04-08 14:27:00.000000 UTC,1
39718,31547,Complete,2024-04-11 04:20:20.594941 UTC,2024-04-13 06:55:20.594941 UTC,2024-04-15 20:48:20.594941 UTC,1
39743,31563,Complete,2024-04-05 15:00:00.000000 UTC,2024-04-08 14:21:00.000000 UTC,2024-04-13 08:56:00.000000 UTC,1
39759,31581,Complete,2024-04-09 01:41:21.415831 UTC,2024-04-10 06:05:21.415831 UTC,2024-04-12 22:33:21.415831 UTC,1
39887,31686,Complete,2024-04-11 10:58:23.969573 UTC,2024-04-12 17:09:23.969573 UTC,2024-04-14 22:27:23.969573 UTC,1
39928,31718,Complete,2024-04-02 05:38:00.000000 UTC,2024-04-03 01:16:00.000000 UTC,2024-04-07 23:47:00.000000 UTC,1
40196,31924,Complete,2024-04-10 08:16:00.000000 UTC,2024-04-13 02:09:00.000000 UTC,2024-04-17 19:52:00.000000 UTC,1
40347,32046,Complete,2024-04-12 07:21:32.656613 UTC,2024-04-14 08:41:32.656613 UTC,2024-04-14 15:23:32.656613 UTC,1
41107,32659,Complete,2024-04-07 14:49:00.000000 UTC,2024-04-07 23:36:00.000000 UTC,2024-04-11 05:51:00.000000 UTC,1
41206,32740,Complete,2024-04-07 04:03:00.000000 UTC,2024-04-07 06:22:00.000000 UTC,2024-04-10 18:54:00.000000 UTC,1
41412,32904,Complete,2024-04-09 17:41:00.000000 UTC,2024-04-10 04:49:00.000000 UTC,2024-04-12 04:40:00.000000 UTC,2
41463,32950,Complete,2024-04-09 05:19:00.000000 UTC,2024-04-12 00:17:00.000000 UTC,2024-04-12 00:18:00.000000 UTC,1
41518,32994,Complete,2024-04-05 02:26:00.000000 UTC,2024-04-06 00:14:00.000000 UTC,2024-04-06 19:33:00.000000 UTC,1
41543,33017,Complete,2024-04-07 02:47:55.984046 UTC,2024-04-08 19:30:55.984046 UTC,2024-04-12 03:13:55.984046 UTC,1
41553,33026,Complete,2024-04-04 11:25:00.000000 UTC,2024-04-06 04:16:00.000000 UTC,2024-04-07 15:40:00.000000 UTC,1
41575,33046,Complete,2024-04-12 11:48:56.641407 UTC,2024-04-12 18:29:56.641407 UTC,2024-04-13 10:31:56.641407 UTC,1
41609,33075,Complete,2024-04-10 17:07:57.292682 UTC,2024-04-13 03:15:57.292682 UTC,2024-04-14 16:05:57.292682 UTC,1
41773,33198,Complete,2024-04-04 05:29:00.000000 UTC,2024-04-05 08:49:00.000000 UTC,2024-04-08 10:53:00.000000 UTC,1
41990,33382,Complete,2024-04-07 04:48:00.000000 UTC,2024-04-08 04:04:00.000000 UTC,2024-04-10 01:59:00.000000 UTC,1
42631,33897,Complete,2024-04-10 08:46:00.000000 UTC,2024-04-13 04:34:00.000000 UTC,2024-04-16 19:34:00.000000 UTC,1
42896,34104,Complete,2024-04-12 12:44:22.121395 UTC,2024-04-13 05:53:22.121395 UTC,2024-04-16 15:24:22.121395 UTC,3
42978,34172,Complete,2024-04-09 07:25:23.778682 UTC,2024-04-10 06:20:23.778682 UTC,2024-04-12 15:27:23.778682 UTC,1
43013,34205,Complete,2024-04-11 03:34:24.576313 UTC,2024-04-13 09:33:24.576313 UTC,2024-04-17 22:34:24.576313 UTC,4
43319,34437,Complete,2024-04-03 07:41:00.000000 UTC,2024-04-03 16:58:00.000000 UTC,2024-04-04 01:57:00.000000 UTC,1
43538,34610,Complete,2024-04-01 04:50:00.000000 UTC,2024-04-01 21:31:00.000000 UTC,2024-04-04 23:56:00.000000 UTC,1
43618,34671,Complete,2024-04-10 00:54:35.940965 UTC,2024-04-11 17:10:35.940965 UTC,2024-04-14 05:17:35.940965 UTC,1
43684,34724,Complete,2024-04-04 03:40:00.000000 UTC,2024-04-06 00:10:00.000000 UTC,2024-04-09 14:34:00.000000 UTC,2
44095,35034,Complete,2024-04-04 00:15:00.000000 UTC,2024-04-05 14:17:00.000000 UTC,2024-04-09 08:58:00.000000 UTC,1
44224,35131,Complete,2024-04-03 15:51:00.000000 UTC,2024-04-05 18:11:00.000000 UTC,2024-04-07 23:00:00.000000 UTC,1
44429,35287,Complete,2024-04-10 07:18:00.000000 UTC,2024-04-13 05:43:00.000000 UTC,2024-04-15 11:22:00.000000 UTC,1
44575,35405,Complete,2024-04-10 17:11:53.578158 UTC,2024-04-10 22:58:53.578158 UTC,2024-04-14 17:42:53.578158 UTC,1
44644,35461,Complete,2024-04-11 04:39:54.884694 UTC,2024-04-12 22:40:54.884694 UTC,2024-04-15 21:51:54.884694 UTC,1
44699,35503,Complete,2024-04-09 05:08:00.000000 UTC,2024-04-09 12:12:00.000000 UTC,2024-04-12 07:41:00.000000 UTC,1
44875,35630,Complete,2024-04-12 05:47:58.908776 UTC,2024-04-14 10:46:58.908776 UTC,2024-04-16 15:55:58.908776 UTC,1
44994,35716,Complete,2024-04-02 14:11:00.000000 UTC,2024-04-03 16:12:00.000000 UTC,2024-04-05 13:57:00.000000 UTC,1
45327,35969,Complete,2024-04-01 03:25:00.000000 UTC,2024-04-01 15:14:00.000000 UTC,2024-04-03 04:30:00.000000 UTC,1
45407,36023,Complete,2024-04-10 06:39:08.379150 UTC,2024-04-13 04:04:08.379150 UTC,2024-04-16 23:09:08.379150 UTC,4
45775,36319,Complete,2024-04-02 06:13:00.000000 UTC,2024-04-03 11:50:00.000000 UTC,2024-04-03 18:56:00.000000 UTC,1
45908,36423,Complete,2024-04-08 07:36:00.000000 UTC,2024-04-09 19:25:00.000000 UTC,2024-04-12 11:24:00.000000 UTC,1
45917,36432,Complete,2024-04-05 13:27:00.000000 UTC,2024-04-07 23:02:00.000000 UTC,2024-04-08 20:47:00.000000 UTC,1
46041,36530,Complete,2024-04-08 04:15:00.000000 UTC,2024-04-10 18:35:00.000000 UTC,2024-04-14 19:33:00.000000 UTC,1
46131,36605,Complete,2024-04-08 07:05:00.000000 UTC,2024-04-08 22:33:00.000000 UTC,2024-04-09 05:30:00.000000 UTC,1
46141,36612,Complete,2024-04-10 09:21:25.328647 UTC,2024-04-11 16:45:25.328647 UTC,2024-04-13 18:25:25.328647 UTC,1
46456,36872,Complete,2024-04-08 19:06:31.916791 UTC,2024-04-11 07:38:31.916791 UTC,2024-04-15 10:25:31.916791 UTC,1
46540,36948,Complete,2024-04-08 01:22:33.715721 UTC,2024-04-08 04:35:33.715721 UTC,2024-04-12 19:32:33.715721 UTC,2
46643,37035,Complete,2024-04-09 00:50:35.783107 UTC,2024-04-09 12:10:35.783107 UTC,2024-04-10 02:19:35.783107 UTC,1
47313,37578,Complete,2024-04-08 11:07:00.000000 UTC,2024-04-10 03:06:00.000000 UTC,2024-04-14 22:45:00.000000 UTC,1
47565,37794,Complete,2024-04-11 03:50:54.098741 UTC,2024-04-12 03:51:54.098741 UTC,2024-04-16 14:31:54.098741 UTC,1
47567,37795,Complete,2024-04-05 14:33:00.000000 UTC,2024-04-07 15:32:00.000000 UTC,2024-04-09 23:22:00.000000 UTC,1
47645,37857,Complete,2024-04-04 11:21:00.000000 UTC,2024-04-07 08:47:00.000000 UTC,2024-04-08 16:30:00.000000 UTC,1
47654,37866,Complete,2024-04-04 00:53:00.000000 UTC,2024-04-05 10:03:00.000000 UTC,2024-04-09 09:50:00.000000 UTC,2
47833,37991,Complete,2024-04-03 13:21:00.000000 UTC,2024-04-04 04:13:00.000000 UTC,2024-04-06 22:32:00.000000 UTC,1
47909,38057,Complete,2024-04-10 13:26:00.359220 UTC,2024-04-12 15:19:00.359220 UTC,2024-04-12 22:51:00.359220 UTC,1
47910,38057,Complete,2024-04-10 13:26:00.359220 UTC,2024-04-12 22:53:00.359220 UTC,2024-04-16 20:45:00.359220 UTC,1
48076,38199,Complete,2024-04-03 11:28:00.000000 UTC,2024-04-06 06:16:00.000000 UTC,2024-04-10 12:54:00.000000 UTC,1
48139,38256,Complete,2024-04-10 11:08:00.000000 UTC,2024-04-12 16:45:00.000000 UTC,2024-04-13 13:15:00.000000 UTC,1
48194,38297,Complete,2024-04-04 07:35:00.000000 UTC,2024-04-06 00:00:00.000000 UTC,2024-04-09 06:35:00.000000 UTC,1
48281,38365,Complete,2024-04-09 11:17:00.000000 UTC,2024-04-11 08:33:00.000000 UTC,2024-04-12 11:17:00.000000 UTC,1
48357,38427,Complete,2024-04-05 14:27:00.000000 UTC,2024-04-07 18:39:00.000000 UTC,2024-04-10 12:09:00.000000 UTC,1
49193,39075,Complete,2024-04-08 00:37:00.000000 UTC,2024-04-09 23:56:00.000000 UTC,2024-04-10 00:40:00.000000 UTC,1
49226,39102,Complete,2024-04-10 01:31:00.000000 UTC,2024-04-11 13:58:00.000000 UTC,2024-04-15 20:09:00.000000 UTC,1
49235,39109,Complete,2024-04-09 07:46:00.000000 UTC,2024-04-10 20:47:00.000000 UTC,2024-04-14 06:59:00.000000 UTC,1
49279,39148,Complete,2024-04-09 18:07:00.000000 UTC,2024-04-11 09:12:00.000000 UTC,2024-04-14 07:01:00.000000 UTC,1
49352,39209,Complete,2024-04-10 14:32:28.396790 UTC,2024-04-12 04:19:28.396790 UTC,2024-04-12 18:37:28.396790 UTC,1
49361,39216,Complete,2024-04-12 11:00:28.557071 UTC,2024-04-15 06:55:28.557071 UTC,2024-04-15 12:46:28.557071 UTC,1
49468,39298,Complete,2024-04-12 14:40:30.434829 UTC,2024-04-14 01:22:30.434829 UTC,2024-04-17 08:38:30.434829 UTC,1
49523,39348,Complete,2024-04-08 12:05:00.000000 UTC,2024-04-10 06:22:00.000000 UTC,2024-04-10 18:57:00.000000 UTC,1
49663,39472,Complete,2024-04-10 13:06:34.542689 UTC,2024-04-13 09:33:34.542689 UTC,2024-04-17 15:38:34.542689 UTC,2
49736,39526,Complete,2024-04-10 07:18:00.000000 UTC,2024-04-10 20:06:00.000000 UTC,2024-04-12 14:24:00.000000 UTC,2
49766,39549,Complete,2024-04-02 07:41:00.000000 UTC,2024-04-04 13:02:00.000000 UTC,2024-04-05 07:07:00.000000 UTC,1
49884,39643,Complete,2024-04-07 14:51:00.000000 UTC,2024-04-08 10:04:00.000000 UTC,2024-04-08 18:07:00.000000 UTC,4
50206,39898,Complete,2024-04-10 16:07:00.000000 UTC,2024-04-13 00:45:00.000000 UTC,2024-04-13 20:38:00.000000 UTC,1
50207,39898,Complete,2024-04-09 16:07:00.000000 UTC,2024-04-12 05:04:00.000000 UTC,2024-04-15 20:25:00.000000 UTC,1
50353,40010,Complete,2024-04-06 03:34:00.000000 UTC,2024-04-08 22:17:00.000000 UTC,2024-04-13 18:59:00.000000 UTC,2
50428,40077,Complete,2024-04-09 11:24:00.000000 UTC,2024-04-10 14:10:00.000000 UTC,2024-04-11 02:27:00.000000 UTC,1
50937,40461,Complete,2024-04-12 10:50:58.276568 UTC,2024-04-14 20:07:58.276568 UTC,2024-04-15 01:49:58.276568 UTC,1
50961,40479,Complete,2024-04-10 01:42:00.000000 UTC,2024-04-11 17:10:00.000000 UTC,2024-04-15 07:03:00.000000 UTC,3
51035,40534,Complete,2024-04-09 03:24:59.968548 UTC,2024-04-11 06:03:59.968548 UTC,2024-04-13 13:38:59.968548 UTC,1
51305,40756,Complete,2024-04-01 12:36:00.000000 UTC,2024-04-02 16:39:00.000000 UTC,2024-04-03 01:30:00.000000 UTC,2
51443,40859,Complete,2024-04-10 05:20:07.947705 UTC,2024-04-10 07:05:07.947705 UTC,2024-04-11 13:15:07.947705 UTC,1
